id,area,name,type,type2,summary,address,tel,payex,serviceTime,tw97x,tw97y,totalcar,totalmotor,totalbike,totalbus,Pregnancy_First,Handicap_First,Taxi_OneHR_Free,AED_Equipment,CellSignal_Enhancement,Accessibility_Elevator,Phone_Charge,Child_Pickup_Area,FareInfo,EntranceCoord,totallargemotor,ChargingStation
D37,萬華區,台灣聯通誠品停車場,2,,建物附設立體式小型車17格(含身心障礙停車位1格)。,武昌街2段77號B2,2523-5000,"計時：100元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計費。月租：全日10,000元/月，日間8,000元(08~20)，夜間9,000元(20~08)。",24小時,301030.88720,2770872.91500,18,0,0,0,,,,,,,,,{},{},,
D42,萬華區,新長越內江壹站停車場,2,,一般平面式小型車12格(含身心障礙停車位1格)。,內江街126巷4號對面空地；漢中段2小段820、821地號,2778-5756,80元/時，停車逾1小時以上者，未滿半小時以半小時計費,24小時,300784.10870,2770424.20210,13,0,0,0,,,,,,,,,{},{},,
D62,萬華區,根基西園停車場,2,,一般平面式小型車19格(含身心障礙停車位1格)。,直興段2小段405地號；西園路1段72巷22號旁,2754-6661#18,"計時：60元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租：6,000元/月。",24小時,300352.64166,2770223.26508,20,0,0,0,,,,,,,,,{},{},,
D76,萬華區,綠堤停車場,2,,一般平面式小型車49格(含身心障礙停車位1格)。,華江段3小段639、640、641；雙園街89巷1號對面空地。,2298-9535,小型車40元/時，未滿1小時以1小時計，停車逾1小時以上者，未滿半小時以半小時計費，小型車4000元/月,24小時,299689.96240,2769419.47150,50,0,0,0,,,,,,,,,{},{},,
D83,萬華區,萬華停車場,2,,一般平面式小型車30格(含身心障礙停車位1格),台北市萬華區萬華段2小段850、850-1地號，大理街57號旁空地,0982-786-470,"計時:50元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租:7,200元/月。",24小時,300485.06020,2769713.52930,30,0,0,0,,,,,,,,,{},{},,
D92,萬華區,Times萬華夜市,2,,一般平面式小型車17格(含身心障礙停車位1格),台北市萬華區龍山段394、395、397地號;梧州街58號北側空地,0800-88-8924,"計時:100元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租:全日10,000元/月。",24小時,300196.72497,2769857.56889,18,0,0,0,,,,,,,,,{},{},,
D96,萬華區,臺北市立龍山國民中學停車場,2,,建物附設平面式小型車22格(含身心障礙停車位1格)。,南寧路46號,2336-2789,4500元/季，15000元/年，30元/次(限團體租借本校場地時臨停使用),24小時,301064.46090,2769854.76400,23,0,0,0,,,,,,,,,{},{},,
E00054,中山區,基隆河大佳段河濱公園停車場,2,,堤外平面式大型車31格。小型車270格(含身心障礙停車位7格)。機車163格(含身心障礙停車位5格)。,自基隆河10號水門至大直橋,27590666,大型車計次100元。小型車星期一至星期五計時20元(當日當次收費上限100元，隔日另計)，星期六及星期日計時20元。機車免費,9-17,304637.58360,2774058.19640,273,160,0,31,,,,,,,,,{},{},,
E00074,中山區,新光三越百貨股份有限公司台北南西分公司二館停車場,2,,,南京西路14號地下2樓,2564-1299,計時:100元/時，全程以半小時收費。,11時至22時,302535.40322,2771652.84443,24,0,0,0,,,,,,,,,{},{},,
E00089,中山區,新生北路高架橋下,2,,,新生北路(長安東路至民族東路),27590666,小型車計時40元(月票4800元，區段月票僅限該區段使用) 機車免費 ,周一至周六7-21:30 周日9-17,303244.34200,2772886.61600,722,506,0,0,,,,,,,,,{},{},,
E00108,松山區,基隆河迎風段河濱公園停車場,2,,堤外平面式大型車22格。小型車487格(含身心障礙停車位13格)。機車259格(含身心障礙停車位8格)。,大直橋-總統手植區,27590666,小型車周一至周五計次20元，隔日另計；周六至周日計時20元(當日當次最高收費上限100元，隔日另計) 大型車計次100元 機車免費,9-17,305715.19840,2774100.64250,487,259,0,0,,,,,,,,,{},{},,
E00155,中山區,七條機車停車場,2,,,林森北路119巷27號空地,03-3469652,"計時:每小時20元，停車未滿1小時以1小時計，逾1小時以上,未滿半小時以半小時計。
月租:800元/月。",24小時,303090.51922,2771482.68233,0,65,0,0,,,,,,,,,{},{},,
E00175,中山區,麒園停車場,2,,立體式小型車41格(含身心障礙停車位1格)。,民權東路1段23號地下5層,2370-1115,40元/時，停車逾1小時以上者，未滿半小時以半小時計費，8000元/月,24小時,302841.81750,2772862.91470,42,0,0,0,,,,,,,,,{},{},,
E00178,中山區,埃莫停車場,2,,立體式小型車62格(含身心障礙停車位2格)。,林森北路479號B1,(02)2562-6287,"機車計時：20元/時（0時至6時）；40元/時（6時至12時）；60元/時（12時至24時）。
停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。",24小時,303045.80120,2772646.02360,0,64,0,0,,,,,,,,,{},{},,
E00192,中山區,欣欣百貨營業所停車場,2,,,林森北路261號地下1層、263號地下2至3層,8773-9828,"汽車計時：50元/時。
停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。
月租：全天5,000元。",24小時,303030.59805,2771912.56985,41,0,0,0,,,,,,,,,{},{},,
E00198,中山區,Times松江路停車場,2,,一般平面式小型車8格(含身心障礙停車位1格),松江路184巷22號旁空地,2504-6098,"計時：100元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租：10,000元/月。",24小時,303570.05260,2772167.09820,9,0,0,0,,,,,,,,,{},{},,
E00199,中山區,Times 松江路2停車場,2,,,松江路184巷22號旁,2504-6098,"計時：100元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租：10,000元/月。",24小時,303567.64962,2772151.91119,10,0,0,0,,,,,,,,,{},{},,
E00205,中山區,台灣聯通將捷一場,2,,,松江路126、128號,2523-5000#135杜小姐,"100元/時,停車未滿1小時以1小時計,如逾1小時以上,未滿半小時以半小時計。月租:全天10,000元",24小時,303750.16715,2771719.80220,38,0,0,0,,,,,,,,,{},{},,
E00222,中山區,Times 基湖路2,2,,,基湖路145巷27號對面空地,0800888924；25046098,臨停:100元/時，停車未滿1小時以1小時計，逾1小時以上未滿半小時以半小時計費。,24小時,306965.37215,2774528.77286,15,0,0,0,,,,,,,,,{},{},,
E00225,中山區,Times 民生合江,2,,,民生東路3段合江街口(民生東路3段28號旁空地),0800-88-8924；2504-6098,"臨停:每小時100元，停車未滿1小時以1小時計，逾1小時以上未滿半小時以半小時計。
月租:全日10,000元。",24小時,304419.75821,2772271.62945,6,0,0,0,,,,,,,,,{},{},,
E00238,中山區,Times 林森五條通,2,,,林森北路85巷20號旁空地,2504-6098,"臨停:每小時100元，停車時數未滿1小時以1小時計，逾1小時以上未滿半小時以半小時計費。月租:全日10,000元/月",24小時,303027.17926,2771371.79078,8,0,0,0,,,,,,,,,{},{},,
E00242,中山區,Times 站前華陰,2,,,華陰街6號旁空地,25046098,"計時:100元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租:全日10,000元/月。",24小時,302544.52407,2771296.44189,16,0,0,0,,,,,,,,,{},{},,
E00254,中山區,新興國中營業所,2,,,林森北路487號地下室,8773-9828,"60元/時，停車未滿1小時以1小時計，逾1小時以上，未滿半小時以半小時計。 月租7,000元/月",24小時,303122.63743,2772672.45957,13,0,0,0,,,,,,,,,{},{},,
E00257,中山區,Times 南京一江街,2,,,南京東路2段75號右側空地,2504-6098；0800-88-8924,"臨停：200元/時，未滿1小時以1小時計，逾1小時以上，未滿半小時以半小時計。
月租：全日10,000元/月。",24小時,303572.54250,2771673.02478,37,0,0,0,,,,,,,,,{},{},,
E00260,中山區,安和吉林站,2,,,吉林路71號地下2層,2516-8166,計時60元，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租8000元/月，日間(08-18)6000元，夜間(18-08)4500元。,24小時,303501.23051,2771903.39601,30,0,0,0,,,,,,,,,{},{},,
E00262,中山區,Times 建國農安,2,,,建國北路3段54號空地,2504-6098,"臨停：100元，停車未滿1小時以1小時，逾1小時以上，未滿半小時以半小時計。
月租：全日10,000元。",24小時,304103.12719,2773092.37699,11,0,0,0,,,,,,,,,{},{},,
E00270,中山區,富臨長安東停車場,2,,一般平面式小型車5格(含身心障礙停車位1格)。,,0926-696-187,"80元/時，停車未滿1小時以1小時計，逾1小時以上，未滿半小時以半小時計。計次600元/次(隔日另計)。月租8,000元/月。",24小時,303408.08627,2771162.68445,5,0,0,0,,,,,,,,,{},{},,
E00275,中山區,Times 中山南京,2,,平面式小型車15格(含身心障礙停車位1格)。,,2504-6098,"計時：100元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租：全日10,000元/月。",24小時,302881.93457,2771755.65156,15,0,0,0,,,,,,,,,{},{},,
E00276,中山區,嘟嘟房建國民權停車場,2,,小型車271格(含身心障礙停車位5格)。,,2655-0818,"計時：80元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計費。月租：8,000元/月。",24小時,304138.00934,2772692.83688,271,0,0,0,,,,,,,,,{},{},,
E00277,中山區,嘟嘟房建國北站停車場,2,,一般平面式小型車26格(含身心障礙停車位1格)。,,2655-0818,"計時：80元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計，月租：8,000元/月。",24小時,304286.34797,2771762.24222,26,0,0,0,,,,,,,,,{},{},,
E26,中山區,民生東路三段停車場,2,,一般平面次式小型車5格(含身心障礙停車位1格)。,"長春段二小段地號43-4,49",25683383,"100元/時，逾1小時以上未滿半小時以半小時計費月租:全日10,000元",24小時,304410.25184,2772264.58836,6,0,0,0,,,,,,,,,{},{},,
E33,中山區,國賓大飯店停車場,2,,建物附設立體式小型車26格(含身心障礙停車位1格)。,中山北路2段63號B1、B2,2100-2100#2885,80元/時(17:00~22:00)，60元/時(22:00~17:00)，停車未滿1小時以1小時計，逾1小時以上，未滿半小時以半小時計。,24小時,302770.97980,2772174.15610,28,0,0,0,,,,,,,,,{},{},,
E55,中山區,嘟嘟房天祥站停車場,2,,建物附設塔台式小型車104格(含身心障礙停車位3格)。,民權西路53號,2655-0818,80元/時，停車逾1小時以上者，未滿半小時以半小時計費，8000元/月,24小時,302512.77183,2772901.23894,106,0,0,0,,,,,,,,,{},{},,
E65,中山區,歐華酒店附設停車場,2,,建物附設立體式小型車32格(含身心障礙停車位1格)。,林森北路646號,2585-3258,100元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。9000元/月,24小時,303017.48038,2773424.61435,33,0,0,0,,,,,,,,,{},{},,
E77,中山區,台灣聯通安東停車場,2,,一般平面式小型車39格(含身心障礙停車位1格)。,長安段2小段565、565-1、574-1地號；安東街8號旁,2523-5000,"80元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計費。身心障礙者比照收費。月租:全天6,000元，日間5,000元(8~20時)，夜間4,000元(20~次日8時)",24小時,304669.62380,2770990.72740,40,0,0,0,,,,,,,,,{},{},,
E82,中山區,萬萬電腦收費停車場,2,,建物附設立體式小型車21格(含身心障礙停車位1格)。,中山北路3段25號B1,2550-5987,"60元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。計次200元(隔日另計)。月租：全天4,000元",24小時,302717.00740,2773095.14390,22,0,0,0,,,,,,,,,{},{},,
E88,中山區,德惠街停車場,2,,一般平面式小型車10格(含身心障礙停車位1格)。,中山段1小段133、134地號 ；德惠街7號空地,2778-5756,計時：100元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。,24小時,302794.29810,2773287.14860,11,0,0,0,,,,,,,,,{},{},,
E888,中山區,Times建國農安,2,,一般平面式小型車10格(含身心障礙停車位1格),臺北市中山區榮星段七小段8-3地號;建國北路三段54號空地,0800-88-8924,100元/時，未滿1小時以1小時計，逾1小時以上未滿半小時以半小時計，月租10000元/月,24小時,304102.98717,2773097.05822,11,0,0,0,,,,,,,,,{},{},,
E89,中山區,嘟嘟房大直2站停車場,2,,一般平面式小型車49格(含身心障礙停車位1格),臺北市中山區金泰段81-2、81-3、81-4地號;明水路702號空地旁,2655-0818,80元/時，未滿1小時以1小時計，逾1小時以上未滿半小時以半小時計，月租8000元/月,24小時,305693.48491,2775324.34552,50,0,0,0,,,,,,,,,{},{},,
EA0,中山區,中山碩尚停車場,2,,建物附設立體式小型車5格(含身心障礙停車位1格)。,雙城街10巷13號B2,2586-5166,40元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。全日4000元/月，日間3500元(08~18)/月，夜間3500元(18~08)/月,24小時,302870.66550,2772997.06000,6,0,0,0,,,,,,,,,{},{},,
EA8,中山區,新長越中山北路停車場,2,,一般平面式小型車11格(含身心障礙停車位1格),正義段3小段438地號；中山北路1段83巷4弄6號旁空地,2778-5756,計時：100元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。,24小時,302704.25950,2771437.57830,12,0,0,0,,,,,,,,,{},{},,
EB3,中山區,安婷停車場吉林場,2,,建物附設立體式小型車７７格(含身心障礙停車位２格)。,吉林路99號B1~B3及99之1號,2542-0819,小型車100元/時，停車逾1小時以上者，未滿半小時以半小時計費，全天10000元/月,24小時,303513.30320,2772080.84170,78,0,0,0,,,,,,,,,{},{},,
EB7,中山區,新生北路停車場,2,,一般平面式小型車23格(含身心障礙停車位1格),吉林段4小段289、290、291、292地號;新生北路2段101巷1號旁空地,2778-5756,"70元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計費。月租7,000元/月",24小時,303266.21930,2772259.47990,24,0,0,0,,,,,,,,,{},{},,
ED0,中山區,長春金融大樓停車場,2,,立體式小型車181格(含身心障礙停車位4格)。,長春路143號B2~B5,2778-5756,"60元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租：6,000元",24小時,303687.61400,2771975.48080,185,0,0,0,,,,,,,,,{},{},,
EE0,中山區,台灣聯通國賓停車場,2,,建物附設機械式小型車30格；建物附設塔台式小型車48格(含身心障礙停,台北市中山區中山北路2段66、68號,2523-5000#1138,"臨停:每小時80元,停車未滿1小時以1小時計,如逾1小時以上者,未滿半小時以半小時計。月租:全日8,000元，日間7,000元(08:00-20:00)，夜間6,000元(20:00-翌日08:00)。",24小時,302722.59820,2772179.80650,79,0,0,0,,,,,,,,,{},{},,
EE09,中山區,林森北路399巷臨時平面停車場,2,,小型車93格(含身心障礙停車位2格),臺北市中山區新生北路2段108號旁,2759-0666,40元/時，全程以半小時計費。,週一至週六;07-20時,303166.68474,2772511.00738,95,0,0,0,,,,,,,,,{},{},,
EE12,中山區,佳佳廣場計時收費停車場,2,,立體式小型車8格(含身心障礙停車位1格)。,松江路223號B3,02-2503-6958#13,計時50元，停車未滿1小時以1小時計，逾1小時以上，未滿半小時以半小時計,24小時,303846.61858,2772372.04917,9,0,0,0,,,,,,,,,{},{},,
